//Dark Wizard
//Meteor Strike
0	-1	71	85	560	0	0	100	1000
0	-1	86	104	520	0	0	100	1000
0	-1	105	127	480	0	0	100	1000
0	-1	128	155	440	0	0	100	1000
0	-1	156	188	400	0	0	100	1000
0	-1	189	229	360	0	0	100	1000
0	-1	230	283	320	0	0	100	1000
0	-1	284	354	280	0	0	100	1000
0	-1	355	454	240	0	0	100	1000
0	-1	455	604	200	0	0	100	1000
0	-1	605	854	180	0	0	100	1000
0	-1	855	1354	160	0	0	100	1000
0	-1	1355	2854	120	0	0	100	1000
0	-1	2855	9999	80	0	0	100	1000


// Knight
//Rush
1	631	1	9999	750	0	0	100	1000

//Fire Blow
1	723	1	40	720	0	0	100	1000
1	723	41	46	680	0	0	100	1000
1	723	47	54	640	0	0	100	1000
1	723	55	62	600	0	0	100	1000
1	723	63	72	560	0	0	100	1000
1	723	73	83	520	0	0	100	1000
1	723	84	96	480	0	0	100	1000
1	723	97	112	440	0	0	100	1000
1	723	113	113	400	0	0	100	1000
1	723	132	156	360	0	0	100	1000
1	723	157	187	320	0	0	100	1000
1	723	188	229	280	0	0	100	1000
1	723	230	287	240	0	0	100	1000
1	723	288	374	220	0	0	100	1000
1	723	375	520	180	0	0	100	1000
1	723	521	812	140	0	0	100	1000
1	723	813	1687	120	0	0	100	1000
1	723	1688	9999	80	0	0	100	1000

// Twisting slash
1	41	1	44	1280	0	0	100	1000
1	41	45	48	1240	0	0	100	1000
1	41	49	52	1200	0	0	100	1000
1	41	53	56	1160	0	0	100	1000
1	41	57	60	1120	0	0	100	1000
1	41	61	64	1080	0	0	100	1000
1	41	65	69	1040	0	0	100	1000
1	41	70	75	1000	0	0	100	1000
1	41	76	81	960	0	0	100	1000
1	41	82	87	920	0	0	100	1000
1	41	88	94	880	0	0	100	1000
1	41	95	102	840	0	0	100	1000
1	41	103	111	800	0	0	100	1000
1	41	112	120	760	0	0	100	1000
1	41	121	131	720	0	0	100	1000
1	41	132	143	680	0	0	100	1000
1	41	144	156	640	0	0	100	1000
1	41	157	172	600	0	0	100	1000
1	41	173	189	560	0	0	100	1000
1	41	190	210	520	0	0	100	1000
1	41	211	235	480	0	0	100	1000
1	41	236	264	440	0	0	100	1000
1	41	265	301	400	0	0	100	1000
1	41	302	346	360	0	0	100	1000
1	41	347	404	320	0	0	100	1000
1	41	405	481	280	0	0	100	1000
1	41	482	589	260	0	0	100	1000
1	41	590	752	220	0	0	100	1000
1	41	753	1023	180	0	0	100	1000
1	41	1024	1564	140	0	0	100	1000
1	41	1565	3189	120	0	0	100	1000
1	41	3190	9930	80	0	0	100	1000

// Cyclone
1	22	1	79	1000	0	0	100	1000
1	22	80	82	960	0	0	100	1000
1	22	83	86	920	0	0	100	1000
1	22	87	89	880	0	0	100	1000
1	22	90	94	840	0	0	100	1000
1	22	95	98	800	0	0	100	1000
1	22	99	103	760	0	0	100	1000
1	22	104	109	720	0	0	100	1000
1	22	110	115	680	0	0	100	1000
1	22	116	123	640	0	0	100	1000
1	22	124	131	600	0	0	100	1000
1	22	132	141	560	0	0	100	1000
1	22	142	152	520	0	0	100	1000
1	22	153	165	480	0	0	100	1000
1	22	166	181	440	0	0	100	1000
1	22	182	200	400	0	0	100	1000
1	22	201	882	360	0	0	100	1000
1	22	883	9999	320	0	0	100	1000

//DeathStab								
1	43	1	79	1000	0	0	100	1000
1	43	80	82	960	0	0	100	1000
1	43	83	86	920	0	0	100	1000
1	43	87	89	880	0	0	100	1000
1	43	90	94	840	0	0	100	1000
1	43	95	98	800	0	0	100	1000
1	43	99	103	760	0	0	100	1000
1	43	104	109	720	0	0	100	1000
1	43	110	115	680	0	0	100	1000
1	43	116	123	640	0	0	100	1000
1	43	124	131	600	0	0	100	1000
1	43	132	141	560	0	0	100	1000
1	43	142	152	520	0	0	100	1000
1	43	153	165	480	0	0	100	1000
1	43	166	181	440	0	0	100	1000
1	43	182	200	400	0	0	100	1000
1	43	201	882	360	0	0	100	1000
1	43	883	9999	320	0	0	100	1000

// Físico								
1	0	1	40	720	0	0	100	1000
1	0	41	46	680	0	0	100	1000
1	0	47	54	640	0	0	100	1000
1	0	55	62	600	0	0	100	1000
1	0	63	72	560	0	0	100	1000
1	0	73	83	520	0	0	100	1000
1	0	84	96	480	0	0	100	1000
1	0	97	112	440	0	0	100	1000
1	0	113	113	400	0	0	100	1000
1	0	132	156	360	0	0	100	1000
1	0	157	187	320	0	0	100	1000
1	0	188	229	280	0	0	100	1000
1	0	230	287	240	0	0	100	1000
1	0	288	374	200	0	0	100	1000
1	0	375	520	200	0	0	100	1000
1	0	521	812	200	0	0	100	1000
1	0	813	1687	200	0	0	100	1000
1	0	1688	9999	200	0	0	100	1000


// Skills Geral
1	-1	1	44	1280	0	0	100	1000
1	-1	45	48	1240	0	0	100	1000
1	-1	49	52	1200	0	0	100	1000
1	-1	53	56	1160	0	0	100	1000
1	-1	57	60	1120	0	0	100	1000
1	-1	61	64	1080	0	0	100	1000
1	-1	65	69	1040	0	0	100	1000
1	-1	70	75	1000	0	0	100	1000
1	-1	76	81	960	0	0	100	1000
1	-1	82	87	920	0	0	100	1000
1	-1	88	94	880	0	0	100	1000
1	-1	95	102	840	0	0	100	1000
1	-1	103	111	800	0	0	100	1000
1	-1	112	120	760	0	0	100	1000
1	-1	121	131	720	0	0	100	1000
1	-1	132	143	680	0	0	100	1000
1	-1	144	156	640	0	0	100	1000
1	-1	157	172	600	0	0	100	1000
1	-1	173	189	560	0	0	100	1000
1	-1	190	210	520	0	0	100	1000
1	-1	211	235	480	0	0	100	1000
1	-1	236	264	440	0	0	100	1000
1	-1	265	301	400	0	0	100	1000
1	-1	302	346	360	0	0	100	1000
1	-1	347	404	320	0	0	100	1000
1	-1	405	481	280	0	0	100	1000
1	-1	482	589	240	0	0	100	1000
1	-1	590	752	200	0	0	100	1000
1	-1	753	1023	200	0	0	100	1000
1	-1	1024	1564	200	0	0	100	1000
1	-1	1565	3189	200	0	0	100	1000
1	-1	3190	9930	200	0	0	100	1000

// Elf
//Shadow Step
2	651	1	9999	750	0	0	100	1000

//Dano físico								
2	0	1	70	520	0	0	100	1000
2	0	71	84	480	0	0	100	1000
2	0	85	99	440	0	0	100	1000
2	0	100	119	400	0	0	100	1000
2	0	120	143	360	0	0	100	1000
2	0	144	174	320	0	0	100	1000
2	0	175	216	280	0	0	100	1000
2	0	217	274	240	0	0	100	1000
2	0	275	362	200	0	0	100	1000
2	0	363	508	200	0	0	100	1000
2	0	509	799	200	0	0	100	1000
2	0	800	9999	200	0	0	100	1000

// Focus Shot
2	727	1	32	720	0	0	100	1000
2	727	33	34	680	0	0	100	1000
2	727	35	49	640	0	0	100	1000
2	727	50	53	600	0	0	100	1000
2	727	54	60	560	0	0	100	1000
2	727	61	72	520	0	0	100	1000
2	727	73	96	480	0	0	100	1000
2	727	97	119	440	0	0	100	1000
2	727	120	143	400	0	0	100	1000
2	727	144	145	360	0	0	100	1000
2	727	146	177	320	0	0	100	1000
2	727	178	220	280	0	0	100	1000
2	727	221	420	240	0	0	100	1000
2	727	421	1310	220	0	0	100	1000

// Ice Arrow
2	51	1	32	720	0	0	100	1000
2	51	33	34	680	0	0	100	1000
2	51	35	49	640	0	0	100	1000
2	51	50	53	600	0	0	100	1000
2	51	54	60	560	0	0	100	1000
2	51	61	72	520	0	0	100	1000
2	51	73	96	480	0	0	100	1000
2	51	97	119	440	0	0	100	1000
2	51	120	143	400	0	0	100	1000
2	51	144	145	360	0	0	100	1000
2	51	146	177	320	0	0	100	1000
2	51	178	220	280	0	0	100	1000
2	51	221	420	240	0	0	100	1000
2	51	421	1310	220	0	0	100	1000

// Skills Geral
2	-1	1	65	920	0	0	100	1000
2	-1	66	66	880	0	0	100	1000
2	-1	67	70	840	0	0	100	1000
2	-1	71	75	800	0	0	100	1000
2	-1	76	80	760	0	0	100	1000
2	-1	81	85	720	0	0	100	1000
2	-1	86	92	680	0	0	100	1000
2	-1	93	97	640	0	0	100	1000
2	-1	98	101	600	0	0	100	1000
2	-1	102	111	560	0	0	100	1000
2	-1	112	122	520	0	0	100	1000
2	-1	123	128	480	0	0	100	1000
2	-1	129	143	360	0	0	100	1000
2	-1	144	174	320	0	0	100	1000
2	-1	175	216	280	0	0	100	1000
2	-1	217	274	240	0	0	100	1000
2	-1	275	362	200	0	0	100	1000
2	-1	363	508	160	0	0	100	1000
2	-1	509	799	120	0	0	100	1000
2	-1	800	9999	80	0	0	100	1000

// Magic Gladiator
//Rush
3	631	1	9999	750	0	0	100	1000

// Twisting slash								
3	41	1	44	1280	0	0	100	1000
3	41	45	48	1240	0	0	100	1000
3	41	49	52	1200	0	0	100	1000
3	41	53	56	1160	0	0	100	1000
3	41	57	60	1120	0	0	100	1000
3	41	61	64	1080	0	0	100	1000
3	41	65	69	1040	0	0	100	1000
3	41	70	75	1000	0	0	100	1000
3	41	76	81	960	0	0	100	1000
3	41	82	87	920	0	0	100	1000
3	41	88	94	880	0	0	100	1000
3	41	95	102	840	0	0	100	1000
3	41	103	111	800	0	0	100	1000
3	41	112	120	760	0	0	100	1000
3	41	121	131	720	0	0	100	1000
3	41	132	143	680	0	0	100	1000
3	41	144	156	640	0	0	100	1000
3	41	157	172	600	0	0	100	1000
3	41	173	189	560	0	0	100	1000
3	41	190	210	520	0	0	100	1000
3	41	211	235	480	0	0	100	1000
3	41	236	264	440	0	0	100	1000
3	41	265	301	400	0	0	100	1000
3	41	302	346	360	0	0	100	1000
3	41	347	404	320	0	0	100	1000
3	41	405	481	280	0	0	100	1000
3	41	482	589	240	0	0	100	1000
3	41	590	752	200	0	0	100	1000
3	41	753	1023	160	0	0	100	1000
3	41	1024	1564	120	0	0	100	1000
3	41	1565	3189	100	0	0	100	1000
3	41	3190	9930	80	0	0	100	1000

//Fire Slash
3	55	1	44	1280	0	0	100	1000
3	55	45	48	1240	0	0	100	1000
3	55	49	52	1200	0	0	100	1000
3	55	53	56	1160	0	0	100	1000
3	55	57	60	1120	0	0	100	1000
3	55	61	64	1080	0	0	100	1000
3	55	65	69	1040	0	0	100	1000
3	55	70	75	1000	0	0	100	1000
3	55	76	81	960	0	0	100	1000
3	55	82	87	920	0	0	100	1000
3	55	88	94	880	0	0	100	1000
3	55	95	102	840	0	0	100	1000
3	55	103	111	800	0	0	100	1000
3	55	112	120	760	0	0	100	1000
3	55	121	131	720	0	0	100	1000
3	55	132	143	680	0	0	100	1000
3	55	144	156	640	0	0	100	1000
3	55	157	172	600	0	0	100	1000
3	55	173	189	560	0	0	100	1000
3	55	190	210	520	0	0	100	1000
3	55	211	235	480	0	0	100	1000
3	55	236	264	440	0	0	100	1000
3	55	265	301	400	0	0	100	1000
3	55	302	346	360	0	0	100	1000
3	55	347	404	320	0	0	100	1000
3	55	405	481	280	0	0	100	1000
3	55	482	589	240	0	0	100	1000
3	55	590	752	200	0	0	100	1000
3	55	753	1023	160	0	0	100	1000
3	55	1024	1564	120	0	0	100	1000
3	55	1565	3189	100	0	0	100	1000
3	55	3190	9930	80	0	0	100	1000

//Dano físico								
3	0	1	40	720	0	0	100	1000
3	0	41	46	680	0	0	100	1000
3	0	47	54	640	0	0	100	1000
3	0	55	62	600	0	0	100	1000
3	0	63	72	560	0	0	100	1000
3	0	73	83	520	0	0	100	1000
3	0	84	96	480	0	0	100	1000
3	0	97	112	440	0	0	100	1000
3	0	113	113	400	0	0	100	1000
3	0	132	156	360	0	0	100	1000
3	0	157	187	320	0	0	100	1000
3	0	188	229	280	0	0	100	1000
3	0	230	287	240	0	0	100	1000
3	0	288	374	200	0	0	100	1000
3	0	375	520	200	0	0	100	1000
3	0	521	812	200	0	0	100	1000
3	0	813	1687	200	0	0	100	1000
3	0	1688	9999	200	0	0	100	1000

// Poison
3	1	1	10	800	0	0	100	1000
3	1	12	21	760	0	0	100	1000
3	1	22	31	720	0	0	100	1000
3	1	32	43	680	0	0	100	1000
3	1	44	57	640	0	0	100	1000
3	1	58	84	600	0	0	100	1000
3	1	85	104	560	0	0	100	1000
3	1	105	153	480	0	0	100	1000
3	1	154	188	440	0	0	100	1000
3	1	189	227	400	0	0	100	1000
3	1	228	236	360	0	0	100	1000
3	1	237	356	320	0	0	100	1000
3	1	357	357	280	0	0	100	1000
3	1	358	2854	240	0	0	100	1000
3	1	2855	6553	200	0	0	100	1000

// Meteorite
3	2	1	10	800	0	0	100	1000
3	2	12	21	760	0	0	100	1000
3	2	22	31	720	0	0	100	1000
3	2	32	43	680	0	0	100	1000
3	2	44	57	640	0	0	100	1000
3	2	58	84	600	0	0	100	1000
3	2	85	104	560	0	0	100	1000
3	2	105	153	480	0	0	100	1000
3	2	154	188	440	0	0	100	1000
3	2	189	227	400	0	0	100	1000
3	2	228	236	360	0	0	100	1000
3	2	237	356	320	0	0	100	1000
3	2	357	357	280	0	0	100	1000
3	2	358	2854	240	0	0	100	1000
3	2	2855	6553	200	0	0	100	1000

// Lightning
3	3	1	10	800	0	0	100	1000
3	3	12	21	760	0	0	100	1000
3	3	22	31	720	0	0	100	1000
3	3	32	43	680	0	0	100	1000
3	3	44	57	640	0	0	100	1000
3	3	58	84	600	0	0	100	1000
3	3	85	104	560	0	0	100	1000
3	3	105	153	480	0	0	100	1000
3	3	154	188	440	0	0	100	1000
3	3	189	227	400	0	0	100	1000
3	3	228	236	360	0	0	100	1000
3	3	237	356	320	0	0	100	1000
3	3	357	357	280	0	0	100	1000
3	3	358	2854	240	0	0	100	1000
3	3	2855	6553	200	0	0	100	1000

// Fire Ball
3	4	1	10	800	0	0	100	1000
3	4	12	21	760	0	0	100	1000
3	4	22	31	720	0	0	100	1000
3	4	32	43	680	0	0	100	1000
3	4	44	57	640	0	0	100	1000
3	4	58	84	600	0	0	100	1000
3	4	85	104	560	0	0	100	1000
3	4	105	153	480	0	0	100	1000
3	4	154	188	440	0	0	100	1000
3	4	189	227	400	0	0	100	1000
3	4	228	236	360	0	0	100	1000
3	4	237	356	320	0	0	100	1000
3	4	357	357	280	0	0	100	1000
3	4	358	2854	240	0	0	100	1000
3	4	2855	6553	200	0	0	100	1000

// Ice
3	7	1	10	800	0	0	100	1000
3	7	12	21	760	0	0	100	1000
3	7	22	31	720	0	0	100	1000
3	7	32	43	680	0	0	100	1000
3	7	44	57	640	0	0	100	1000
3	7	58	84	600	0	0	100	1000
3	7	85	104	560	0	0	100	1000
3	7	105	153	480	0	0	100	1000
3	7	154	188	440	0	0	100	1000
3	7	189	227	400	0	0	100	1000
3	7	228	236	360	0	0	100	1000
3	7	237	356	320	0	0	100	1000
3	7	357	357	280	0	0	100	1000
3	7	358	2854	240	0	0	100	1000
3	7	2855	6553	200	0	0	100	1000

// Skills Geral
3	-1	1	44	1280	0	0	100	1000
3	-1	45	48	1240	0	0	100	1000
3	-1	49	52	1200	0	0	100	1000
3	-1	53	56	1160	0	0	100	1000
3	-1	57	60	1120	0	0	100	1000
3	-1	61	64	1080	0	0	100	1000
3	-1	65	69	1040	0	0	100	1000
3	-1	70	75	1000	0	0	100	1000
3	-1	76	81	960	0	0	100	1000
3	-1	82	87	920	0	0	100	1000
3	-1	88	94	880	0	0	100	1000
3	-1	95	102	840	0	0	100	1000
3	-1	103	111	800	0	0	100	1000
3	-1	112	120	760	0	0	100	1000
3	-1	121	131	720	0	0	100	1000
3	-1	132	143	680	0	0	100	1000
3	-1	144	156	640	0	0	100	1000
3	-1	157	172	600	0	0	100	1000
3	-1	173	189	560	0	0	100	1000
3	-1	190	210	520	0	0	100	1000
3	-1	211	235	480	0	0	100	1000
3	-1	236	264	440	0	0	100	1000
3	-1	265	301	400	0	0	100	1000
3	-1	302	346	360	0	0	100	1000
3	-1	347	404	320	0	0	100	1000
3	-1	405	481	280	0	0	100	1000
3	-1	482	589	240	0	0	100	1000
3	-1	590	752	200	0	0	100	1000
3	-1	753	1023	200	0	0	100	1000
3	-1	1024	1564	200	0	0	100	1000
3	-1	1565	3189	200	0	0	100	1000
3	-1	3190	9930	200	0	0	100	1000


// Dark Lord
// Wind Soul
4	737	1	54	640	0	0	100	1000
4	737	55	62	600	0	0	100	1000
4	737	63	72	560	0	0	100	1000
4	737	73	83	520	0	0	100	1000
4	737	84	96	480	0	0	100	1000
4	737	97	112	440	0	0	100	1000
4	737	113	131	400	0	0	100	1000
4	737	132	156	360	0	0	100	1000
4	737	157	187	320	0	0	100	1000
4	737	188	229	280	0	0	100	1000
4	737	230	287	240	0	0	100	1000
4	737	288	374	200	0	0	100	1000
4	737	375	520	160	0	0	100	1000
4	737	521	812	120	0	0	100	1000
4	737	813	1687	100	0	0	100	1000
4	737	1688	9999	80	0	0	100	1000

//Birds
4	238	1	3	1160	0	0	100	1000
4	238	4	5	1120	0	0	100	1000
4	238	6	7	1080	0	0	100	1000
4	238	8	10	1040	0	0	100	1000
4	238	11	12	1000	0	0	100	1000
4	238	13	15	960	0	0	100	1000
4	238	16	18	920	0	0	100	1000
4	238	19	21	880	0	0	100	1000
4	238	22	24	840	0	0	100	1000
4	238	25	28	800	0	0	100	1000
4	238	29	33	760	0	0	100	1000
4	238	34	38	720	0	0	100	1000
4	238	39	43	680	0	0	100	1000
4	238	44	49	640	0	0	100	1000
4	238	50	58	600	0	0	100	1000
4	238	58	65	560	0	0	100	1000
4	238	66	74	520	0	0	100	1000
4	238	75	86	480	0	0	100	1000
4	238	87	100	440	0	0	100	1000
4	238	101	116	400	0	0	100	1000
4	238	117	137	360	0	0	100	1000
4	238	138	164	320	0	0	100	1000
4	238	165	199	280	0	0	100	1000
4	238	200	249	240	0	0	100	1000
4	238	250	324	200	0	0	100	1000
4	238	325	449	160	0	0	100	1000
4	238	450	699	120	0	0	100	1000
4	238	700	1449	100	0	0	100	1000
4	238	1450	9999	80	0	0	100	1000
							
// Fire scream
4	78	1	3	1160	0	0	100	1000
4	78	4	5	1120	0	0	100	1000
4	78	6	7	1080	0	0	100	1000
4	78	8	10	1040	0	0	100	1000
4	78	11	12	1000	0	0	100	1000
4	78	13	15	960	0	0	100	1000
4	78	16	18	920	0	0	100	1000
4	78	19	21	880	0	0	100	1000
4	78	22	24	840	0	0	100	1000
4	78	25	28	800	0	0	100	1000
4	78	29	33	760	0	0	100	1000
4	78	34	38	720	0	0	100	1000
4	78	39	43	680	0	0	100	1000
4	78	43	49	640	0	0	100	1000
4	78	50	57	600	0	0	100	1000
4	78	58	65	560	0	0	100	1000
4	78	66	74	520	0	0	100	1000
4	78	75	86	480	0	0	100	1000
4	78	87	100	440	0	0	100	1000
4	78	101	116	400	0	0	100	1000
4	78	117	137	360	0	0	100	1000
4	78	138	164	320	0	0	100	1000
4	78	165	199	280	0	0	100	1000
4	78	200	249	240	0	0	100	1000
4	78	250	324	220	0	0	100	1000
4	78	325	449	200	0	0	100	1000
4	78	450	699	200	0	0	100	1000
4	78	700	1449	200	0	0	100	1000
4	78	1450	9999	200	0	0	100	1000

// Fire bust
4	61	1	10	800	0	0	100	1000
4	61	12	21	760	0	0	100	1000
4	61	22	31	720	0	0	100	1000
4	61	32	43	680	0	0	100	1000
4	61	44	57	640	0	0	100	1000
4	61	58	84	600	0	0	100	1000
4	61	85	104	560	0	0	100	1000
4	61	105	153	480	0	0	100	1000
4	61	154	188	440	0	0	100	1000
4	61	189	227	400	0	0	100	1000
4	61	228	236	360	0	0	100	1000
4	61	237	356	320	0	0	100	1000
4	61	357	357	280	0	0	100	1000
4	61	358	2854	240	0	0	100	1000
4	61	2855	9999	200	0	0	100	1000

// Dano físico								
4	0	1	40	720	0	0	100	1000
4	0	41	46	680	0	0	100	1000
4	0	47	54	640	0	0	100	1000
4	0	55	62	600	0	0	100	1000
4	0	63	72	560	0	0	100	1000
4	0	73	83	520	0	0	100	1000
4	0	84	96	480	0	0	100	1000
4	0	97	112	440	0	0	100	1000
4	0	113	131	400	0	0	100	1000
4	0	132	156	360	0	0	100	1000
4	0	157	187	320	0	0	100	1000
4	0	188	229	280	0	0	100	1000
4	0	230	287	240	0	0	100	1000
4	0	288	374	200	0	0	100	1000
4	0	375	520	200	0	0	100	1000
4	0	521	812	200	0	0	100	1000
4	0	813	1687	200	0	0	100	1000
4	0	1688	9999	200	0	0	100	1000

// Skills Geral
4	-1	1	10	800	0	0	100	1000
4	-1	12	21	760	0	0	100	1000
4	-1	22	31	720	0	0	100	1000
4	-1	32	43	680	0	0	100	1000
4	-1	44	57	640	0	0	100	1000
4	-1	58	84	600	0	0	100	1000
4	-1	85	104	560	0	0	100	1000
4	-1	105	153	480	0	0	100	1000
4	-1	154	188	440	0	0	100	1000
4	-1	189	227	400	0	0	100	1000
4	-1	228	236	360	0	0	100	1000
4	-1	237	356	320	0	0	100	1000
4	-1	357	357	280	0	0	100	1000
4	-1	358	2854	240	0	0	100	1000
4	-1	2855	9999	200	0	0	100	1000

// Summoner								
// Chain Light								
5	215	1	41	640	0	0	100	1000
5	215	42	53	600	0	0	100	1000
5	215	54	67	560	0	0	100	1000
5	215	68	83	520	0	0	100	1000
5	215	84	102	480	0	0	100	1000
5	215	103	124	440	0	0	100	1000
5	215	125	152	400	0	0	100	1000
5	215	153	187	360	0	0	100	1000
5	215	188	232	320	0	0	100	1000
5	215	233	291	280	0	0	100	1000
5	215	292	374	240	0	0	100	1000
5	215	375	499	200	0	0	100	1000
5	215	500	708	160	0	0	100	1000
5	215	709	1124	120	0	0	100	1000
5	215	1125	2374	100	0	0	100	1000
5	215	2375	9999	80	0	0	100	1000

//Lightning Shock								
5	230	1	45	1040	0	0	100	1000
5	230	46	54	1000	0	0	100	1000
5	230	55	64	960	0	0	100	1000
5	230	65	74	920	0	0	100	1000
5	230	75	86	880	0	0	100	1000
5	230	87	99	840	0	0	100	1000
5	230	100	114	800	0	0	100	1000
5	230	115	130	760	0	0	100	1000
5	230	131	148	720	0	0	100	1000
5	230	149	1686	680	0	0	100	1000
5	230	169	191	640	0	0	100	1000
5	230	192	217	600	0	0	100	1000
5	230	218	248	560	0	0	100	1000
5	230	249	283	520	0	0	100	1000
5	230	284	324	480	0	0	100	1000
5	230	325	374	440	0	0	100	1000
5	230	375	436	400	0	0	100	1000
5	230	437	512	360	0	0	100	1000
5	230	513	610	320	0	0	100	1000
5	230	611	741	280	0	0	100	1000
5	230	742	924	240	0	0	100	1000
5	230	925	1199	200	0	0	100	1000
5	230	1200	1658	160	0	0	100	1000
5	230	1659	2574	120	0	0	100	1000
5	230	2575	9999	80	0	0	100	1000

//Dano físico								
5	0	1	40	720	0	0	100	1000
5	0	41	46	680	0	0	100	1000
5	0	47	54	640	0	0	100	1000
5	0	55	62	600	0	0	100	1000
