14	40	55	6759	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	//Party EXP Scroll
14	41	110	6759	0	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	//Party EXP Scroll
15	42	7	6720	0	0	0	0	0	0	0	0	255	255	255	255	255	0	21600	//Demon
15	43	9	6720	0	0	0	0	0	0	0	0	255	255	255	255	255	0	43200	//Demon
15	44	11	6720	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	//Demon
15	45	13	6720	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	//Demon
15	46	15	6720	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	//Demon
15	47	20	6720	0	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	//Demon
16	48	5	6721	0	0	0	0	0	0	0	0	255	255	255	255	255	0	21600	//Spirit of Guardian
16	49	7	6721	0	0	0	0	0	0	0	0	255	255	255	255	255	0	43200	//Spirit of Guardian
16	50	9	6721	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	//Spirit of Guardian
16	51	1	6721	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	//Spirit of Guardian
16	52	13	6721	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	//Spirit of Guardian
16	53	17	6721	0	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	//Spirit of Guardian
17	54	5	6736	0	0	0	0	0	0	0	0	255	255	255	255	255	0	21600	//Pet Panda
17	55	9	6736	0	0	0	0	0	0	0	0	255	255	255	255	255	0	43200	//Pet Panda
17	56	15	6736	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	//Pet Panda
17	57	28	6736	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	//Pet Panda
17	58	55	6736	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	//Pet Panda
17	59	110	6736	0	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	//Pet Panda
18	60	5	6779	0	0	0	0	0	0	0	0	255	255	255	255	255	0	21600	//Pet Skeleton
18	61	9	6779	0	0	0	0	0	0	0	0	255	255	255	255	255	0	43200	//Pet Skeleton
18	62	15	6779	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	//Pet Skeleton
18	63	28	6779	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	//Pet Skeleton
18	64	55	6779	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	//Pet Skeleton
18	65	110	6779	0	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	//Pet Skeleton
19	66	2	7280	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	//10 Silver Key
20	67	4	7281	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	//10 Gold Key
21	68	4	7240	0	0	0	0	0	0	0	0	255	255	255	255	255	0	21600	//Scroll of Quickness
21	69	6	7240	0	0	0	0	0	0	0	0	255	255	255	255	255	0	43200	//Scroll of Quickness
21	70	8	7240	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	//Scroll of Quickness
21	71	10	7240	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	//Scroll of Quickness
21	72	12	7240	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	//Scroll of Quickness
21	73	20	7240	0	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	//Scroll of Quickness
22	74	4	7241	0	0	0	0	0	0	0	0	255	255	255	255	255	0	21600	//Scroll of Defense
22	75	6	7241	0	0	0	0	0	0	0	0	255	255	255	255	255	0	43200	//Scroll of Defense
22	76	8	7241	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	//Scroll of Defense
22	77	10	7241	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	//Scroll of Defense
22	78	12	7241	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	//Scroll of Defense
22	79	20	7241	0	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	//Scroll of Defense
23	80	4	7242	0	0	0	0	0	0	0	0	255	255	255	255	255	0	21600	//Scroll of Wrath
23	81	6	7242	0	0	0	0	0	0	0	0	255	255	255	255	255	0	43200	//Scroll of Wrath
23	82	8	7242	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	//Scroll of Wrath
23	83	10	7242	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	//Scroll of Wrath
23	84	12	7242	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	//Scroll of Wrath
23	85	20	7242	0	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	//Scroll of Wrath
24	86	5	6703	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	//Blood Castle Ticket
25	87	5	6702	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	//Devil Square Ticket
26	88	5	6704	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	//Kalima Ticket
27	89	2	7270	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	//Gaions Order
28	90	4	6732	0	0	0	0	0	0	0	0	255	255	255	255	255	0	21600	//Panda Ring
28	91	6	6732	0	0	0	0	0	0	0	0	255	255	255	255	255	0	43200	//Panda Ring
28	92	8	6732	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	//Panda Ring
28	93	10	6732	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	//Panda Ring
28	94	12	6732	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	//Panda Ring
28	95	20	6732	0	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	//Panda Ring
29	96	5	6733	0	0	0	0	0	0	0	0	255	255	255	255	255	0	21600	//Brown Panda Ring
29	97	7	6733	0	0	0	0	0	0	0	0	255	255	255	255	255	0	43200	//Brown Panda Ring
29	98	9	6733	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	//Brown Panda Ring
29	99	11	6733	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	//Brown Panda Ring
29	100	13	6733	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	//Brown Panda Ring
29	101	22	6733	0	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	//Brown Panda Ring
30	102	5	6778	0	0	0	0	0	0	0	0	255	255	255	255	255	0	21600	//Skeleton Ring
30	103	7	6778	0	0	0	0	0	0	0	0	255	255	255	255	255	0	43200	//Skeleton Ring
30	104	9	6778	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	//Skeleton Ring
30	105	11	6778	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	//Skeleton Ring
30	106	13	6778	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	//Skeleton Ring
30	107	22	6778	0	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	//Skeleton Ring
31	108	35	6829	15	0	1	7	63	0	0	0	255	255	255	255	255	0	0	//Ring of Ultimatum
32	109	100	7679	0	0	0	0	0	0	0	0	255	255	255	255	255	1	0	//01 Jewel of Galaxies Cock
32	110	300	7679	0	0	0	0	0	0	0	0	255	255	255	255	255	5	0	//05 Jewel of Galaxies Cock
32	111	500	7679	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	//10 Jewel of Galaxies Cock
33	112	14	7678	0	0	0	0	0	0	0	0	255	255	255	255	255	1	0	//01 Jewel of 4th Wing Option
34	113	28	7677	0	0	0	0	0	0	0	0	255	255	255	255	255	1	0	//01 Jewel of 4th Wing Element
35	114	10	7676	0	0	0	0	0	0	0	0	255	255	255	255	255	1	0	//01 Jewel of Errtel Level
38	117	7	7673	0	0	0	0	0	0	0	0	255	255	255	255	255	1	0	//01 Jewel of Overlife
39	118	15	7672	0	0	0	0	0	0	0	0	255	255	255	255	255	1	0	//01 Jewel of Errtel Rank
40	119	15	7671	0	0	0	0	0	0	0	0	255	255	255	255	255	1	0	//01 Jewel of Elemental Slot
44	123	4	7667	0	0	0	0	0	0	0	0	255	255	255	255	255	1	0	//01 Jewel of Socket
45	124	33	6693	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	//Fenrir Vermelho
45	125	50	6693	0	0	0	0	1	0	0	0	255	255	255	255	255	0	0	//Fenrir Preto (ataque)
45	126	50	6693	0	0	0	0	2	0	0	0	255	255	255	255	255	0	0	//Fenrir Azul (defesa)
45	127	83	6693	0	0	0	0	4	0	0	0	255	255	255	255	255	0	0	//Fenrir Dourado
47	129	350	7455	0	0	0	0	0	0	0	0	255	255	255	255	255	1	0	//Bau com 200.000
48	130	200	7456	0	0	0	0	0	0	0	0	255	255	255	255	255	1	0	//Bau com 100.000
49	131	120	7457	0	0	0	0	0	0	0	0	255	255	255	255	255	1	0	//Bau com 50.000
50	132	30	7504	0	0	0	0	0	0	0	0	255	255	255	255	255	1	0	//Bau com 10.000
51	133	5	7520	0	0	0	0	0	0	0	0	255	255	255	255	255	1	0	//Bau com 1.000
1004	1006	999999	7282	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	//Master Skill Reset
1005	1007	200	7221	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	//Talisman of Luck 10%
1006	1008	200	7264	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	//Talisman of Chaos Assembly
1007	1009	999999	7358	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	//Elemental Talisman of Chaos
1008	1010	999999	7357	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	//Elemental Talisman of Luck
1009	1011	999999	7377	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	//Tradeable Seal
1010	1012	250	6699	0	0	0	0	0	0	0	0	255	255	255	255	255	0	21600	//Seal of Ascension
1010	1013	500	6699	0	0	0	0	0	0	0	0	255	255	255	255	255	0	43200	//Seal of Ascension
1010	1014	1000	6699	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	//Seal of Ascension
1010	1015	1500	6699	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	//Seal of Ascension
1010	1016	2500	6699	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	//Seal of Ascension
1010	1017	5000	6699	0	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	//Seal of Ascension
1011	1018	250	6700	0	0	0	0	0	0	0	0	255	255	255	255	255	0	21600	//Seal of Wealth
1011	1019	500	6700	0	0	0	0	0	0	0	0	255	255	255	255	255	0	43200	//Seal of Wealth
1011	1020	1000	6700	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	//Seal of Wealth
1011	1021	1500	6700	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	//Seal of Wealth
1011	1022	2500	6700	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	//Seal of Wealth
1011	1035	5000	6700	0	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	//Seal of Wealth
1012	1023	999999	6718	0	0	0	0	0	0	0	0	255	255	255	255	255	0	21600	//Seal of Healing
1012	1024	999999	6718	0	0	0	0	0	0	0	0	255	255	255	255	255	0	43200	//Seal of Healing
1012	1025	999999	6718	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	//Seal of Healing
1012	1026	999999	6718	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	//Seal of Healing
1012	1027	999999	6718	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	//Seal of Healing
1012	1028	999999	6718	0	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	//Seal of Healing
1013	1029	999999	6719	0	0	0	0	0	0	0	0	255	255	255	255	255	0	21600	//Seal of Divinity
1013	1030	999999	6719	0	0	0	0	0	0	0	0	255	255	255	255	255	0	43200	//Seal of Divinity
1013	1031	999999	6719	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	//Seal of Divinity
1013	1032	999999	6719	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	//Seal of Divinity
1013	1033	999999	6719	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	//Seal of Divinity
1013	1034	999999	6719	0	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	//Seal of Divinity
1014	1036	999999	6759	0	0	0	0	0	0	0	0	255	255	255	255	255	0	21600	//Party EXP Scroll
1014	1037	999999	6759	0	0	0	0	0	0	0	0	255	255	255	255	255	0	43200	//Party EXP Scroll
1014	1038	999999	6759	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	//Party EXP Scroll
1014	1039	999999	6759	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	//Party EXP Scroll
1014	1040	999999	6759	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	//Party EXP Scroll
1014	1041	999999	6759	0	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	//Party EXP Scroll
1015	1042	100	6720	0	0	0	0	0	0	0	0	255	255	255	255	255	0	21600	//Demon
1015	1043	150	6720	0	0	0	0	0	0	0	0	255	255	255	255	255	0	43200	//Demon
1015	1044	250	6720	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	//Demon
1015	1045	500	6720	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	//Demon
1015	1046	1000	6720	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	//Demon
1015	1047	2000	6720	0	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	//Demon
1016	1048	100	6721	0	0	0	0	0	0	0	0	255	255	255	255	255	0	21600	//Spirit of Guardian
1016	1049	150	6721	0	0	0	0	0	0	0	0	255	255	255	255	255	0	43200	//Spirit of Guardian
1016	1050	250	6721	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	//Spirit of Guardian
1016	1051	500	6721	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	//Spirit of Guardian
1016	1052	1000	6721	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	//Spirit of Guardian
1016	1053	2000	6721	0	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	//Spirit of Guardian
1017	1054	100	6736	0	0	0	0	0	0	0	0	255	255	255	255	255	0	21600	//Pet Panda
1017	1055	150	6736	0	0	0	0	0	0	0	0	255	255	255	255	255	0	43200	//Pet Panda
1017	1056	250	6736	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	//Pet Panda
1017	1057	500	6736	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	//Pet Panda
1017	1058	1000	6736	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	//Pet Panda
1017	1059	2000	6736	0	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	//Pet Panda
1018	1060	150	6779	0	0	0	0	0	0	0	0	255	255	255	255	255	0	21600	//Pet Skeleton
1018	1061	250	6779	0	0	0	0	0	0	0	0	255	255	255	255	255	0	43200	//Pet Skeleton
1018	1062	500	6779	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	//Pet Skeleton
1018	1063	1000	6779	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	//Pet Skeleton
1018	1064	1500	6779	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	//Pet Skeleton
1018	1065	2000	6779	0	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	//Pet Skeleton
1019	1066	999999	7280	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	//10 Silver Key
1020	1067	999999	7281	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	//10 Gold Key
1021	1068	999999	7240	0	0	0	0	0	0	0	0	255	255	255	255	255	0	21600	//Scroll of Quickness
1021	1069	999999	7240	0	0	0	0	0	0	0	0	255	255	255	255	255	0	43200	//Scroll of Quickness
1021	1070	999999	7240	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	//Scroll of Quickness
1021	1071	999999	7240	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	//Scroll of Quickness
1021	1072	999999	7240	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	//Scroll of Quickness
1021	1073	999999	7240	0	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	//Scroll of Quickness
1022	1074	999999	7241	0	0	0	0	0	0	0	0	255	255	255	255	255	0	21600	//Scroll of Defense
1022	1075	999999	7241	0	0	0	0	0	0	0	0	255	255	255	255	255	0	43200	//Scroll of Defense
1022	1076	999999	7241	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	//Scroll of Defense
1022	1077	999999	7241	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	//Scroll of Defense
1022	1078	999999	7241	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	//Scroll of Defense
1022	1079	999999	7241	0	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	//Scroll of Defense
1023	1080	999999	7242	0	0	0	0	0	0	0	0	255	255	255	255	255	0	21600	//Scroll of Wrath
1023	1081	999999	7242	0	0	0	0	0	0	0	0	255	255	255	255	255	0	43200	//Scroll of Wrath
1023	1082	999999	7242	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	//Scroll of Wrath
1023	1083	999999	7242	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	//Scroll of Wrath
1023	1084	999999	7242	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	//Scroll of Wrath
1023	1085	999999	7242	0	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	//Scroll of Wrath
1024	1086	1000	6703	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	//Blood Castle Ticket
1025	1087	1000	6702	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	//Devil Square Ticket
1026	1088	1000	6704	0	0	0	0	0	0	0	0	255	255	255	255	255	10	0	//Kalima Ticket
1027	1089	1000	7270	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	//Gaions Order
1028	1090	40	6732	0	0	0	0	0	0	0	0	255	255	255	255	255	0	21600	//Panda Ring
1028	1091	60	6732	0	0	0	0	0	0	0	0	255	255	255	255	255	0	43200	//Panda Ring
1028	1092	100	6732	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	//Panda Ring
1028	1093	150	6732	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	//Panda Ring
1028	1094	200	6732	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	//Panda Ring
1028	1095	300	6732	0	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	//Panda Ring
1029	1096	999999	6733	0	0	0	0	0	0	0	0	255	255	255	255	255	0	21600	//Brown Panda Ring
1029	1097	999999	6733	0	0	0	0	0	0	0	0	255	255	255	255	255	0	43200	//Brown Panda Ring
1029	1098	999999	6733	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	//Brown Panda Ring
1029	1099	999999	6733	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	//Brown Panda Ring
1029	1100	999999	6733	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	//Brown Panda Ring
1029	1101	999999	6733	0	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	//Brown Panda Ring
1030	1102	50	6778	0	0	0	0	0	0	0	0	255	255	255	255	255	0	21600	//Skeleton Ring
1030	1103	70	6778	0	0	0	0	0	0	0	0	255	255	255	255	255	0	43200	//Skeleton Ring
1030	1104	100	6778	0	0	0	0	0	0	0	0	255	255	255	255	255	0	86400	//Skeleton Ring
1030	1105	150	6778	0	0	0	0	0	0	0	0	255	255	255	255	255	0	259200	//Skeleton Ring
1030	1106	200	6778	0	0	0	0	0	0	0	0	255	255	255	255	255	0	604800	//Skeleton Ring
1030	1107	500	6778	0	0	0	0	0	0	0	0	255	255	255	255	255	0	2592000	//Skeleton Ring
1031	1108	999999	6829	15	0	1	7	63	0	0	0	255	255	255	255	255	0	0	//Ring of Ultimatum
1045	1124	999999	6693	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	//Fenrir Vermelho
1045	1125	999999	6693	0	0	0	0	1	0	0	0	255	255	255	255	255	0	0	//Fenrir Preto (ataque)
1045	1126	999999	6693	0	0	0	0	2	0	0	0	255	255	255	255	255	0	0	//Fenrir Azul (defesa)
1045	1127	999999	6693	0	0	0	0	4	0	0	0	255	255	255	255	255	0	0	//Fenrir Dourado
1049	1131	999999	7457	0	0	0	0	0	0	0	0	255	255	255	255	255	1	0	//Bau com 50.000
1050	1132	999999	7504	0	0	0	0	0	0	0	0	255	255	255	255	255	1	0	//Bau com 10.000
1051	1133	999999	7520	0	0	0	0	0	0	0	0	255	255	255	255	255	1	0	//Bau com 1.000
52	134	300	6558	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	//Wings of Elysium
53	135	350	6559	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	//Wings of Flame God
54	136	300	6560	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	//Wing of Celestial Body
55	137	350	6561	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	//Wings of Annihilation
56	138	320	6562	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	//Cloak of Dominator
57	139	310	6563	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	//Wings of Other World
58	140	320	6564	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	//Cloak of Judgment
59	141	300	6565	0	0	0	0	0	0	0	0	255	255	255	255	255	0	0	//Cloak of Isolation
60	142	100	6180	15	0	1	7	15	0	0	0	255	255	255	255	255	0	0	//Wing of Storm
61	143	80	6181	15	0	1	7	15	0	0	0	255	255	255	255	255	0	0	//Wing of Eternal
62	144	50	6182	15	0	1	7	15	0	0	0	255	255	255	255	255	0	0	//Wing of Illusion
63	145	100	6183	15	0	1	7	15	0	0	0	255	255	255	255	255	0	0	//Wing of Ruin
64	146	90	6184	15	0	1	7	15	0	0	0	255	255	255	255	255	0	0	//Cape of Emperor
65	147	60	6187	15	0	1	7	15	0	0	0	255	255	255	255	255	0	0	//Wing of Dimension
66	148	90	6194	15	0	1	7	15	0	0	0	255	255	255	255	255	0	0	//Cape of Overrule
67	149	60	6414	15	0	1	7	15	0	0	0	255	255	255	255	255	0	0	//Cloak of Transcendence
107	188	15	22	15	1	1	7	63	0	125	128	255	255	255	255	255	0	0	//Bone Blade (DK)
108	189	15	23	15	1	1	7	63	0	125	128	255	255	255	255	255	0	0	//Explosion Blade (MG)
109	190	20	1038	15	1	1	7	63	0	125	128	255	255	255	255	255	0	0	//Soleil Sceptor (DL)
111	192	20	2069	15	1	1	7	63	0	125	128	255	255	255	255	255	0	0	//Sylph Wind Bow (Elf)
112	193	20	2572	15	1	1	7	63	0	77	128	255	255	255	255	255	0	0	//Grand Viper Staff (DW)
113	194	20	2579	15	1	1	7	63	0	77	128	255	255	255	255	255	0	0	//Storm Blitz Stick (Sum)
114	195	15	35	15	1	1	7	63	0	125	128	255	255	255	255	255	0	0	//Phoenix Soul Star (RF)
115	196	10	3085	15	1	1	7	63	0	125	0	255	255	255	255	255	0	0	//Dragon Shield (DK/MG)
116	197	10	3083	15	1	1	7	63	0	125	0	255	255	255	255	255	0	0	//Serpent Shield (DK/MG/DL)
117	198	4	6664	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	//Ring of Ice
117	199	4	6665	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	//Ring of Poison
117	200	4	6677	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	//Ring of Fire
117	201	4	6678	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	//Ring of Earth
117	202	4	6679	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	//Ring of Wind
117	203	4	6680	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	//Ring of Magic
118	204	4	6668	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	//Pendant of Lighting
118	205	4	6669	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	//Pendant of Fire
118	206	4	6681	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	//Pendant of Ice
118	207	4	6682	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	//Pendant of Wind
118	208	4	6683	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	//Pendant of Water
118	209	4	6684	15	1	1	7	63	0	0	0	255	255	255	255	255	0	0	//Pendant of Ability
84	249	6	3613	15	0	1	7	63	0	125	128	255	255	255	255	255	0	0	//Dragon Knight Helm
84	250	6	4125	15	0	1	7	63	0	125	128	255	255	255	255	255	0	0	//Dragon Knight Armor
84	251	6	4637	15	0	1	7	63	0	125	128	255	255	255	255	255	0	0	//Dragon Knight Pants
84	252	6	5149	15	0	1	7	63	0	125	128	255	255	255	255	255	0	0	//Dragon Knight Gloves
84	253	6	5661	15	0	1	7	63	0	125	128	255	255	255	255	255	0	0	//Dragon Knight Boots
85	254	6	3614	15	0	1	7	63	0	125	128	255	255	255	255	255	0	0	//Venom Mist Helm
85	255	6	4126	15	0	1	7	63	0	125	128	255	255	255	255	255	0	0	//Venom Mist Armor
