//Idx	Flag	Map		X		Y		TX		TY		Target	Dir		MinLvl	MaxLvl	MinRst	MaxRst	AccountLevel
309		0		69		202		24		203		27		0		0		0		*		*		*		0
310		1		69		153		60		155		62		311		0		0		*		*		*		0
311		0		69		179		65		181		67		0		0		0		*		*		*		0
312		0		70		86		63		87		66		0		0		0		*		*		*		0
313		1		70		10		64		12		66		314		0		0		*		*		*		0
314		0		70		35		84		38		85		0		0		0		*		*		*		0
315		1		70		54		161		56		163		316		0		0		*		*		*		0
316		0		70		121		110		123		112		0		0		0		*		*		*		0
317		0		71		154		187		155		189		0		0		0		*		*		*		0
318		1		71		82		194		84		196		319		0		0		*		*		*		0
319		0		71		222		121		224		123		0		0		0		*		*		*		0
320		1		71		222		201		224		203		321		0		0		*		*		*		0
321		0		71		165		206		168		207		0		0		0		*		*		*		0
322		0		72		93		66		94		69		0		0		0		*		*		*		0
323		1		72		30		95		32		97		324		0		0		*		*		*		0
324		0		72		32		162		34		164		0		0		0		*		*		*		0
325		1		72		68		160		70		162		326		0		0		*		*		*		0
326		0		72		145		155		147		157		0		0		0		*		*		*		0
327		1		72		223		165		225		167		328		0		0		*		*		*		0
328		0		72		241		23		243		25		0		0		0		*		*		*		0
329		0		65		193		26		200		32		0		0		0		*		*		*		0
330		0		66		133		68		139		74		0		0		0		*		*		*		0
331		0		67		106		58		111		62		0		0		0		*		*		*		0
332		0		68		90		10		97		17		0		0		0		*		*		*		0
333		0		79		126		142		129		148		0		0		0		*		*		*		0
334		0		37		66		183		74		191		0		0		0		*		*		*		1
335		0		80		124		123		127		125		0		0		0		*		*		*		0
336		1		33		237		167		240		168		337		0		0		*		*		*		0
337		2		80		118		44		119		46		0		3		0		*		*		*		0
338		1		80		116		44		117		47		339		0		0		*		*		*		0
339		2		33		237		166		240		166		0		1		0		*		*		*		0
340		1		80		186		210		190		212		341		0		0		*		*		*		0
341		2		81		162		12		164		14		0		5		0		*		*		*		0
342		1		81		161		8		165		9		343		0		0		*		*		*		0
343		2		80		188		207		189		208		0		1		0		*		*		*		0
344		0		81		162		16		163		17		0		0		0		*		*		*		0
345		0		82		60		66		63		69		0		0		0		*		*		*		0
346		0		82		69		195		72		198		0		0		0		*		*		*		0
347		0		82		196		187		199		190		0		0		0		*		*		*		0
348		0		82		187		61		190		64		0		0		0		*		*		*		0
349		0		83		60		66		63		69		0		0		0		*		*		*		0
350		0		83		69		195		72		198		0		0		0		*		*		*		0
351		0		83		196		187		199		190		0		0		0		*		*		*		0
352		0		83		187		61		190		64		0		0		0		*		*		*		0
353		0		84		60		66		63		69		0		0		0		*		*		*		0
354		0		84		69		195		72		198		0		0		0		*		*		*		0
355		0		84		196		187		199		190		0		0		0		*		*		*		0
356		0		84		187		61		190		64		0		0		0		*		*		*		0
357		0		85		60		66		63		69		0		0		0		*		*		*		0
358		0		85		69		195		72		198		0		0		0		*		*		*		0
359		0		85		196		187		199		190		0		0		0		*		*		*		0
360		0		85		187		61		190		64		0		0		0		*		*		*		0
361		0		86		60		66		63		69		0		0		0		*		*		*		0
362		0		86		69		195		72		198		0		0		0		*		*		*		0
363		0		86		196		187		199		190		0		0		0		*		*		*		0
364		0		86		187		61		190		64		0		0		0		*		*		*		0
365		0		87		60		66		63		69		0		0		0		*		*		*		0
366		0		87		69		195		72		198		0		0		0		*		*		*		0
367		0		87		196		187		199		190		0		0		0		*		*		*		0
368		0		87		187		61		190		64		0		0		0		*		*		*		0
369		0		88		60		66		63		69		0		0		0		*		*		*		0
370		0		88		69		195		72		198		0		0		0		*		*		*		0
371		0		88		196		187		199		190		0		0		0		*		*		*		0
372		0		88		187		61		190		64		0		0		0		*		*		*		0
373		0		89		60		66		63		69		0		0		0		*		*		*		0
374		0		89		69		195		72		198		0		0		0		*		*		*		0
375		0		89		196		187		199		190		0		0		0		*		*		*		0
376		0		89		187		61		190		64		0		0		0		*		*		*		0
377		0		90		60		66		63		69		0		0		0		*		*		*		0
378		0		90		69		195		72		198		0		0		0		*		*		*		0
379		0		90		196		187		199		190		0		0		0		*		*		*		0
380		0		90		187		61		190		64		0		0		0		*		*		*		0
381		0		82		123		120		129		134		0		0		0		*		*		*		0
382		0		82		123		126		134		132		0		0		0		*		*		*		0
383		0		82		127		121		133		133		0		0		0		*		*		*		0
384		0		82		123		121		133		128		0		0		0		*		*		*		0
385		0		83		123		120		129		134		0		0		0		*		*		*		0
386		0		83		123		126		134		132		0		0		0		*		*		*		0
387		0		83		127		121		133		133		0		0		0		*		*		*		0
388		0		83		123		121		133		128		0		0		0		*		*		*		0
389		0		84		123		120		129		134		0		0		0		*		*		*		0
390		0		84		123		126		134		132		0		0		0		*		*		*		0
391		0		84		127		121		133		133		0		0		0		*		*		*		0
392		0		84		123		121		133		128		0		0		0		*		*		*		0
393		0		85		123		120		129		134		0		0		0		*		*		*		0
394		0		85		123		126		134		132		0		0		0		*		*		*		0
395		0		85		127		121		133		133		0		0		0		*		*		*		0
396		0		85		123		121		133		128		0		0		0		*		*		*		0
397		0		86		123		120		129		134		0		0		0		*		*		*		0
398		0		86		123		126		134		132		0		0		0		*		*		*		0
399		0		86		127		121		133		133		0		0		0		*		*		*		0
400		0		86		123		121		133		128		0		0		0		*		*		*		0
401		0		87		123		120		129		134		0		0		0		*		*		*		0
402		0		87		123		126		134		132		0		0		0		*		*		*		0
403		0		87		127		121		133		133		0		0		0		*		*		*		0
404		0		87		123		121		133		128		0		0		0		*		*		*		0
405		0		88		123		120		129		134		0		0		0		*		*		*		0
406		0		88		123		126		134		132		0		0		0		*		*		*		0
407		0		88		127		121		133		133		0		0		0		*		*		*		0
408		0		88		123		121		133		128		0		0		0		*		*		*		0
409		0		89		123		120		129		134		0		0		0		*		*		*		0
410		0		89		123		126		134		132		0		0		0		*		*		*		0
411		0		89		127		121		133		133		0		0		0		*		*		*		0
412		0		89		123		121		133		128		0		0		0		*		*		*		0
413		0		90		123		120		129		134		0		0		0		*		*		*		0
414		0		90		123		126		134		132		0		0		0		*		*		*		0
415		0		90		127		121		133		133		0		0		0		*		*		*		0
416		0		90		123		121		133		128		0		0		0		*		*		*		0
417		0		91		51		190		60		197		0		0		0		*		*		*		0

//Alcmaru
418		1		91		26		168		28		172		419		0		0		*		*		*		0
419		2		91		112		161		114		166		0		0		0		*		*		*		0

420		1		91		115		168		118		170		421		0		0		*		*		*		0
421		2		91		33		167		37		170		0		0		0		*		*		*		0
422		1		91		82		204		86		205		423		0		0		*		*		*		0
423		2		91		151		198		156		200		0		0		0		*		*		*		0
424		1		91		147		202		148		206		425		0		0		*		*		*		0
425		2		91		81		197		83		199		0		0		0		*		*		*		0
426		0		92		51		190		60		197		0		0		0		*		*		*		0
427		1		92		26		168		28		172		428		0		0		*		*		*		0
428		2		92		112		161		114		166		0		0		0		*		*		*		0
429		1		92		115		168		118		170		430		0		0		*		*		*		0
430		2		92		33		167		37		170		0		0		0		*		*		*		0
431		1		92		82		204		86		205		432		0		0		*		*		*		0
432		2		92		151		198		156		200		0		0		0		*		*		*		0
433		1		92		147		202		148		206		434		0		0		*		*		*		0
434		2		92		81		197		83		199		0		0		0		*		*		*		0
435		1		91		52		161		53		163		436		0		0		*		*		*		0
436		2		95		19		104		20		105		0		1		0		*		*		*		0
437		1		95		17		106		18		107		438		0		0		*		*		*		0
438		2		91		54		163		55		164		0		5		0		*		*		*		0
439		1		92		52		161		53		163		440		0		0		*		*		*		0
440		2		96		19		104		20		105		0		1		0		*		*		*		0
441		1		96		17		106		18		107		442		0		0		*		*		*		0
442		2		92		54		163		55		164		0		5		0		*		*		*		0
443		0		97		31		88		36		95		0		0		0		*		*		*		0
444		0		98		98		128		108		137		0		0		0		*		*		*		0
445		0		99		98		128		108		137		0		0		0		*		*		*		0
446		0		98		141		41		146		45		0		0		0		*		*		*		0
447		0		99		141		41		146		45		0		0		0		*		*		*		0
448		0		98		194		124		198		127		0		0		0		*		*		*		0
449		0		99		194		124		198		127		0		0		0		*		*		*		0

//Idx	Flag	Map		X		Y		TX		TY		Target	Dir		MinLvl	MaxLvl	MinRst	MaxRst	AccountLevel
450		1		91		65		218		67		219		451		3		0		*		*		*		0
451		2		100		24		90		25		86		0		5		0		*		*		*		0	// Acheron Safe Zone-> Uruksan
452		1		100		19		87		20		88		453		5		0		*		*		*		0
453		2		91		62		213		64		214		0		3		0		*		*		*		0	// Urksan-> Acheron Safe Zone	
454		1		100		42		80		44		81		455		0		0		*		*		*		0	// Field Portal A (Blue)	
455		2		100		212		31		213		32		0		0		0		*		*		*		0	//	
456		1		100		215		33		217		34		457		0		0		*		*		*		0	// Field Portal B (Blue)	
457		2		100		40		82		41		84		0		0		0		*		*		*		0	//	
	
458		1		100		40		97		42		98		459		0		0		*		*		*		0	// Field Portal A (Red)	
459		2		100		107		225		109		226		0		0		0		*		*		*		0		//		
		
460		1		100		108		229		110		230		461		0		0		*		*		*		0		// Field Portal B (red)		
461		2		100		39		94		40		95		0		0		0		*		*		*		0		//		

462		0		40		222		13		237		31		0		0		0		*		*		*		0		//CUSTOM ARENA PVP

474		0		102		125		126		130		130		0		0		0		*		*		*		0		//		Enter		the		trial		square

475		1		1		115		231		117		233		476		0		0		*		*		*		1		//		Field		portal		on		the		1st		floor		of		the		dungeon		A->		B
476		2		1		45		152		48		155		0		0		0		*		*		*		1		//

477		1		1		45		148		47		150		478		0		0		*		*		*		1		//		Field		portal		on		the		1st		floor		of		the		dungeon		B->		A
478		2		1		112		232		113		234		0		0		0		*		*		*		1		//

479		1		1		233		106		237		108		480		0		0		*		*		*		1		//		Dungeon		2F		Field		Portal		A->		B
480		2		1		241		85		242		89		0		0		0		*		*		*		1		//

481		1		1		244		86		245		89		482		0		0		*		*		*		1		//		Dungeon		2F		Field		Portal		B->		A
482		2		1		229		108		231		110		0		0		0		*		*		*		1		//

483		0		103		125		126		130		130		0		0		0		*		*		*		0		//		Enter		the		Battle		Square		#		1
484		0		104		125		126		130		130		0		0		0		*		*		*		0		//		Enter		the		Battle		Square		#		2
485		0		105		125		126		130		130		0		0		0		*		*		*		0		//		Entry		to		Battle		Square		#		3
486		0		106		125		126		130		130		0		0		0		*		*		*		0		//		Enter		the		Battle		Square		#		4

487		1		91		90		181		91		184		488		3		0		*		*		*		0		//
488		2		110		213		193		214		196		0		5		0		*		*		*		0		//		Akeron		Safe		Zone->		Nars

489		1		110		211		190		212		191		490		5		0		*		*		*		0		//
490		2		91		94		184		95		187		0		3		0		*		*		*		0		//		Nars->		Acheron		Safe		Zone

491		1		110		179		148		180		149		492		0		0		*		*		*		0		//
492		2		110		133		166		136		167		0		0		0		*		*		*		0		//		Core		Magrifi		Nest		Entrance->		Exit		
		
493		1		110		131		170		133		171		494		0		0		*		*		*		0		//
//494	2		110		188		148		188		147		0		0		0		*		*		*		0		//		Exit		of		Core		Magrifi		Nest->		Entrance		to		Nars
494		2		110		188		148		188		147		0		0		0		*		*		*		0		//		Exit		of		Core		Magrifi		Nest->		Entrance		to		Nars

495		1		110		179		185		180		187		496		0		0		*		*		*		0		//		Field		portal		A		(red)
496		2		110		127		29		128		30		0		0		0		*		*		*		0		//

497		1		110		126		33		127		34		498		0		0		*		*		*		0		//		Field		Portal		B		(red)
498		2		110		181		188		183		188		0		0		0		*		*		*		0		//

499		1		110		179		210		180		211		500		0		0		*		*		*		0		//		Field		Portal		A		(Blue)
500		2		110		34		198		35		199		0		0		0		*		*		*		0		//

501		1		110		36		195		37		196		502		0		0		*		*		*		0		//		Field		Portal		B		(Blue)		
502		2		110		181		208		183		209		0		0		0		*		*		*		0		//		

503		0		79		203		56		207		59		0		0		0		*		*		*		0		//		Village		at		Loran		Market		(Loran		Market)
504		0		79		188		90		192		91		0		0		0		*		*		*		0		//		Go		to		Blood		Castle		npc		forward
505		0		79		221		91		227		92		0		0		0		*		*		*		0		//		Go		to		the		evil		square		npc		forward
506		0		79		191		20		194		23		0		0		0		*		*		*		0		//		Welcome		employee		npc		forward
507		0		79		170		55		173		59		0		0		0		*		*		*		0		//		Doppelgang		npc		move		forward
508		0		79		230		28		236		29		0		0		0		*		*		*		0		//		Go		forward		Barca		npc		

509		0		112		232		165		232		165		0		0		0		*		*		*		0		//		Move		the		move		command		window
510		1		8		176		38		178		40		511		0		0		*		*		*		0		//		Tarkan		to		Feria
511		2		112		232		165		232		165		0		0		0		*		*		*		0		//		Entry		coordinates		to		Feria
512		1		112		198		173		199		175		513		0		0		*		*		*		0		//		From		the		blue		portal		(entrance		side)
513		2		112		107		67		108		68		0		0		0		*		*		*		0		//		Comes		out		as		a		red		portal
514		1		112		80		233		81		235		515		0		0		*		*		*		0		//		From		Blue		Portal		(Hunter)
515		2		112		201		155		202		156		0		0		0		*		*		*		0		//		Exit		to		the		blue		portal		(entrance		side)
516		1		112		199		137		200		138		517		0		0		*		*		*		0		//		From		the		red		portal		(at		the		entrance)
517		2		112		82		226		83		227		0		0		0		*		*		*		0		//		Exit		to		Blue		Portal		(Hunter)
518		1		112		100		66		101		68		519		0		0		*		*		*		0		//		In		the		red		portal		(hunter)
519		2		112		201		155		202		156		0		0		0		*		*		*		0		//		Go		to		the		red		portal		(entrance		side)
520		1		112		236		175		239		176		521		0		0		*		*		*		0		//		Tarcan		from		Feria
521		2		8		187		54		189		55		0		0		0		*		*		*		0		//		Entry		coordinates		to		Tarkan

//Idx	Flag	Map		X		Y		TX		TY		Target	Dir		MinLvl	MaxLvl	MinRst	MaxRst	AccountLevel
522		0		113		24		118		27		121		0		0		0		0		*		*		0		//
523		1		57		208		219		211		221		524		3		0		0		*		*		0		//
524		2		113		24		118		27		121		0		1		0		0		*		*		0		//
525		1		113		17		118		19		121		526		1		0		0		*		*		0		//
526		2		57		214		203		218		206		0		3		0		0		*		*		0		//
527		1		113		62		108		67		112		528		0		0		0		*		*		0		//
528		2		113		149		85		152		88		0		0		0		0		*		*		0		//
529		1		113		143		89		149		91		530		0		0		0		*		*		0		//
530		2		113		60		108		62		112		0		0		0		0		*		*		0		//
531		0		113		22		228		27		229		0		0		0		0		*		*		0		//
532		1		79		227		55		227		60		533		0		0		0		*		*		0		//
533		2		114		232		56		234		59		0		0		0		0		*		*		0		//
534		1		114		228		56		229		59		535		0		0		0		*		*		0		//
535		2		79		223		56		224		59		0		0		0		0		*		*		0		//		
	
//536	1		0		131		147		132		148		537		0		0		-1		*		*		0		//		A-1		//		From		Lorancia		to		Map		114
537		0		114		238		237		239		238		0		0		0		-1		*		*		0		//		A-2		//		114		arrival		coordinates
//538	1		114		240		239		241		240		0		0		0		-1		*		*		0		//		B-1		114		to		Lorraine
//539	2		0		138		120		139		121		0		0		0		-1		*		*		0		//		B-2		Lorraine		arrival		coordinates

539		2		122		192		9		193		11		0		0		0		*		*		*		1		//		Swamp of Darkness (Boszone)

540		0		121		147		27		148		28		0		0		0		-1		*		*		0		//		quest		arrival		coordinates
//Idx	Flag	Map		X		Y		TX		TY		Target	Dir		MinLvl	MaxLvl	MinRst	MaxRst	AccountLevel
541		1		0		176		29		178		32		542		0		0		*		*		*		1		//		Lorancia->		Renewal		Dungeon		1F
542		2		116		120		125		121		128		0		0		0		*		*		*		1
543		1		116		117		124		118		125		544		0		0		*		*		*		1		//		Renewal		Dungeon		1F->		Laurencia
544		2		0		179		30		181		31		0		0		0		*		*		*		1	
545		1		116		130		130		131		131		546		0		0		*		*		*		1		//		Renewal		Dungeon		1F->		Renewal		Dungeon		2F
546		2		117		131		128		132		129		0		0		0		*		*		*		1
547		1		117		129		131		132		132		548		0		0		*		*		*		1		//		Renewal		Dungeon		2F->		Renewal		Dungeon		1F
548		2		116		128		127		129		130		0		0		0		*		*		*		1
549		1		117		116		124		117		127		550		0		0		*		*		*		1		//		Renewal		Dungeon		2F->		Renewal		Dungeon		3F
